date,fuel_type,price_npr,source
2025-06-25,diesel,190,NOC historical seed
2025-06-25,kerosene,165,NOC historical seed
2025-06-25,lpg,1750,NOC historical seed
2025-06-25,petrol,200,NOC historical seed
2025-06-26,diesel,190,NOC historical seed
2025-06-26,kerosene,165,NOC historical seed
2025-06-26,lpg,1750,NOC historical seed
2025-06-26,petrol,200,NOC historical seed
2025-06-27,diesel,190,NOC historical seed
2025-06-27,kerosene,165,NOC historical seed
2025-06-27,lpg,1750,NOC historical seed
2025-06-27,petrol,200,NOC historical seed
2025-06-28,diesel,190,NOC historical seed
2025-06-28,kerosene,165,NOC historical seed
2025-06-28,lpg,1750,NOC historical seed
2025-06-28,petrol,200,NOC historical seed
2025-06-29,diesel,190,NOC historical seed
2025-06-29,kerosene,165,NOC historical seed
2025-06-29,lpg,1750,NOC historical seed
2025-06-29,petrol,200,NOC historical seed
2025-06-30,diesel,190,NOC historical seed
2025-06-30,kerosene,165,NOC historical seed
2025-06-30,lpg,1750,NOC historical seed
2025-06-30,petrol,200,NOC historical seed
2025-07-01,diesel,190,NOC historical seed
2025-07-01,kerosene,165,NOC historical seed
2025-07-01,lpg,1750,NOC historical seed
2025-07-01,petrol,200,NOC historical seed
2025-07-02,diesel,190,NOC historical seed
2025-07-02,kerosene,165,NOC historical seed
2025-07-02,lpg,1750,NOC historical seed
2025-07-02,petrol,200,NOC historical seed
2025-07-03,diesel,190,NOC historical seed
2025-07-03,kerosene,165,NOC historical seed
2025-07-03,lpg,1750,NOC historical seed
2025-07-03,petrol,200,NOC historical seed
2025-07-04,diesel,190,NOC historical seed
2025-07-04,kerosene,165,NOC historical seed
2025-07-04,lpg,1750,NOC historical seed
2025-07-04,petrol,200,NOC historical seed
2025-07-05,diesel,190,NOC historical seed
2025-07-05,kerosene,165,NOC historical seed
2025-07-05,lpg,1750,NOC historical seed
2025-07-05,petrol,200,NOC historical seed
2025-07-06,diesel,190,NOC historical seed
2025-07-06,kerosene,165,NOC historical seed
2025-07-06,lpg,1750,NOC historical seed
2025-07-06,petrol,200,NOC historical seed
2025-07-07,diesel,190,NOC historical seed
2025-07-07,kerosene,165,NOC historical seed
2025-07-07,lpg,1750,NOC historical seed
2025-07-07,petrol,200,NOC historical seed
2025-07-08,diesel,190,NOC historical seed
2025-07-08,kerosene,165,NOC historical seed
2025-07-08,lpg,1750,NOC historical seed
2025-07-08,petrol,200,NOC historical seed
2025-07-09,diesel,190,NOC historical seed
2025-07-09,kerosene,165,NOC historical seed
2025-07-09,lpg,1750,NOC historical seed
2025-07-09,petrol,200,NOC historical seed
2025-07-10,diesel,190,NOC historical seed
2025-07-10,kerosene,165,NOC historical seed
2025-07-10,lpg,1750,NOC historical seed
2025-07-10,petrol,200,NOC historical seed
2025-07-11,diesel,190,NOC historical seed
2025-07-11,kerosene,165,NOC historical seed
2025-07-11,lpg,1750,NOC historical seed
2025-07-11,petrol,200,NOC historical seed
2025-07-12,diesel,190,NOC historical seed
2025-07-12,kerosene,165,NOC historical seed
2025-07-12,lpg,1750,NOC historical seed
2025-07-12,petrol,200,NOC historical seed
2025-07-13,diesel,190,NOC historical seed
2025-07-13,kerosene,165,NOC historical seed
2025-07-13,lpg,1750,NOC historical seed
2025-07-13,petrol,200,NOC historical seed
2025-07-14,diesel,190,NOC historical seed
2025-07-14,kerosene,165,NOC historical seed
2025-07-14,lpg,1750,NOC historical seed
2025-07-14,petrol,200,NOC historical seed
2025-07-15,diesel,190,NOC historical seed
2025-07-15,kerosene,165,NOC historical seed
2025-07-15,lpg,1750,NOC historical seed
2025-07-15,petrol,200,NOC historical seed
2025-07-16,diesel,190,NOC historical seed
2025-07-16,kerosene,165,NOC historical seed
2025-07-16,lpg,1750,NOC historical seed
2025-07-16,petrol,200,NOC historical seed
2025-07-17,diesel,190,NOC historical seed
2025-07-17,kerosene,165,NOC historical seed
2025-07-17,lpg,1750,NOC historical seed
2025-07-17,petrol,200,NOC historical seed
2025-07-18,diesel,190,NOC historical seed
2025-07-18,kerosene,165,NOC historical seed
2025-07-18,lpg,1750,NOC historical seed
2025-07-18,petrol,200,NOC historical seed
2025-07-19,diesel,190,NOC historical seed
2025-07-19,kerosene,165,NOC historical seed
2025-07-19,lpg,1750,NOC historical seed
2025-07-19,petrol,200,NOC historical seed
2025-07-20,diesel,190,NOC historical seed
2025-07-20,kerosene,165,NOC historical seed
2025-07-20,lpg,1750,NOC historical seed
2025-07-20,petrol,200,NOC historical seed
2025-07-21,diesel,190,NOC historical seed
2025-07-21,kerosene,165,NOC historical seed
2025-07-21,lpg,1750,NOC historical seed
2025-07-21,petrol,200,NOC historical seed
2025-07-22,diesel,190,NOC historical seed
2025-07-22,kerosene,165,NOC historical seed
2025-07-22,lpg,1750,NOC historical seed
2025-07-22,petrol,200,NOC historical seed
2025-07-23,diesel,190,NOC historical seed
2025-07-23,kerosene,165,NOC historical seed
2025-07-23,lpg,1750,NOC historical seed
2025-07-23,petrol,200,NOC historical seed
2025-07-24,diesel,190,NOC historical seed
2025-07-24,kerosene,165,NOC historical seed
2025-07-24,lpg,1750,NOC historical seed
2025-07-24,petrol,200,NOC historical seed
2025-07-25,diesel,190,NOC historical seed
2025-07-25,kerosene,165,NOC historical seed
2025-07-25,lpg,1750,NOC historical seed
2025-07-25,petrol,200,NOC historical seed
2025-07-26,diesel,190,NOC historical seed
2025-07-26,kerosene,165,NOC historical seed
2025-07-26,lpg,1750,NOC historical seed
2025-07-26,petrol,200,NOC historical seed
2025-07-27,diesel,190,NOC historical seed
2025-07-27,kerosene,165,NOC historical seed
2025-07-27,lpg,1750,NOC historical seed
2025-07-27,petrol,200,NOC historical seed
2025-07-28,diesel,190,NOC historical seed
2025-07-28,kerosene,165,NOC historical seed
2025-07-28,lpg,1750,NOC historical seed
2025-07-28,petrol,200,NOC historical seed
2025-07-29,diesel,190,NOC historical seed
2025-07-29,kerosene,165,NOC historical seed
2025-07-29,lpg,1750,NOC historical seed
2025-07-29,petrol,200,NOC historical seed
2025-07-30,diesel,190,NOC historical seed
2025-07-30,kerosene,165,NOC historical seed
2025-07-30,lpg,1750,NOC historical seed
2025-07-30,petrol,200,NOC historical seed
2025-07-31,diesel,190,NOC historical seed
2025-07-31,kerosene,165,NOC historical seed
2025-07-31,lpg,1750,NOC historical seed
2025-07-31,petrol,200,NOC historical seed
2025-08-01,diesel,208,NOC historical seed
2025-08-01,kerosene,185,NOC historical seed
2025-08-01,lpg,1950,NOC historical seed
2025-08-01,petrol,210,NOC historical seed
2025-08-02,diesel,208,NOC historical seed
2025-08-02,kerosene,185,NOC historical seed
2025-08-02,lpg,1950,NOC historical seed
2025-08-02,petrol,210,NOC historical seed
2025-08-03,diesel,208,NOC historical seed
2025-08-03,kerosene,185,NOC historical seed
2025-08-03,lpg,1950,NOC historical seed
2025-08-03,petrol,210,NOC historical seed
2025-08-04,diesel,208,NOC historical seed
2025-08-04,kerosene,185,NOC historical seed
2025-08-04,lpg,1950,NOC historical seed
2025-08-04,petrol,210,NOC historical seed
2025-08-05,diesel,208,NOC historical seed
2025-08-05,kerosene,185,NOC historical seed
2025-08-05,lpg,1950,NOC historical seed
2025-08-05,petrol,210,NOC historical seed
2025-08-06,diesel,208,NOC historical seed
2025-08-06,kerosene,185,NOC historical seed
2025-08-06,lpg,1950,NOC historical seed
2025-08-06,petrol,210,NOC historical seed
2025-08-07,diesel,208,NOC historical seed
2025-08-07,kerosene,185,NOC historical seed
2025-08-07,lpg,1950,NOC historical seed
2025-08-07,petrol,210,NOC historical seed
2025-08-08,diesel,208,NOC historical seed
2025-08-08,kerosene,185,NOC historical seed
2025-08-08,lpg,1950,NOC historical seed
2025-08-08,petrol,210,NOC historical seed
2025-08-09,diesel,208,NOC historical seed
2025-08-09,kerosene,185,NOC historical seed
2025-08-09,lpg,1950,NOC historical seed
2025-08-09,petrol,210,NOC historical seed
2025-08-10,diesel,208,NOC historical seed
2025-08-10,kerosene,185,NOC historical seed
2025-08-10,lpg,1950,NOC historical seed
2025-08-10,petrol,210,NOC historical seed
2025-08-11,diesel,208,NOC historical seed
2025-08-11,kerosene,185,NOC historical seed
2025-08-11,lpg,1950,NOC historical seed
2025-08-11,petrol,210,NOC historical seed
2025-08-12,diesel,208,NOC historical seed
2025-08-12,kerosene,185,NOC historical seed
2025-08-12,lpg,1950,NOC historical seed
2025-08-12,petrol,210,NOC historical seed
2025-08-13,diesel,208,NOC historical seed
2025-08-13,kerosene,185,NOC historical seed
2025-08-13,lpg,1950,NOC historical seed
2025-08-13,petrol,210,NOC historical seed
2025-08-14,diesel,208,NOC historical seed
2025-08-14,kerosene,185,NOC historical seed
2025-08-14,lpg,1950,NOC historical seed
2025-08-14,petrol,210,NOC historical seed
2025-08-15,diesel,208,NOC historical seed
2025-08-15,kerosene,185,NOC historical seed
2025-08-15,lpg,1950,NOC historical seed
2025-08-15,petrol,210,NOC historical seed
2025-08-16,diesel,208,NOC historical seed
2025-08-16,kerosene,185,NOC historical seed
2025-08-16,lpg,1950,NOC historical seed
2025-08-16,petrol,210,NOC historical seed
2025-08-17,diesel,208,NOC historical seed
2025-08-17,kerosene,185,NOC historical seed
2025-08-17,lpg,1950,NOC historical seed
2025-08-17,petrol,210,NOC historical seed
2025-08-18,diesel,208,NOC historical seed
2025-08-18,kerosene,185,NOC historical seed
2025-08-18,lpg,1950,NOC historical seed
2025-08-18,petrol,210,NOC historical seed
2025-08-19,diesel,208,NOC historical seed
2025-08-19,kerosene,185,NOC historical seed
2025-08-19,lpg,1950,NOC historical seed
2025-08-19,petrol,210,NOC historical seed
2025-08-20,diesel,208,NOC historical seed
2025-08-20,kerosene,185,NOC historical seed
2025-08-20,lpg,1950,NOC historical seed
2025-08-20,petrol,210,NOC historical seed
2025-08-21,diesel,208,NOC historical seed
2025-08-21,kerosene,185,NOC historical seed
2025-08-21,lpg,1950,NOC historical seed
2025-08-21,petrol,210,NOC historical seed
2025-08-22,diesel,208,NOC historical seed
2025-08-22,kerosene,185,NOC historical seed
2025-08-22,lpg,1950,NOC historical seed
2025-08-22,petrol,210,NOC historical seed
2025-08-23,diesel,208,NOC historical seed
2025-08-23,kerosene,185,NOC historical seed
2025-08-23,lpg,1950,NOC historical seed
2025-08-23,petrol,210,NOC historical seed
2025-08-24,diesel,208,NOC historical seed
2025-08-24,kerosene,185,NOC historical seed
2025-08-24,lpg,1950,NOC historical seed
2025-08-24,petrol,210,NOC historical seed
2025-08-25,diesel,208,NOC historical seed
2025-08-25,kerosene,185,NOC historical seed
2025-08-25,lpg,1950,NOC historical seed
2025-08-25,petrol,210,NOC historical seed
2025-08-26,diesel,208,NOC historical seed
2025-08-26,kerosene,185,NOC historical seed
2025-08-26,lpg,1950,NOC historical seed
2025-08-26,petrol,210,NOC historical seed
2025-08-27,diesel,208,NOC historical seed
2025-08-27,kerosene,185,NOC historical seed
2025-08-27,lpg,1950,NOC historical seed
2025-08-27,petrol,210,NOC historical seed
2025-08-28,diesel,208,NOC historical seed
2025-08-28,kerosene,185,NOC historical seed
2025-08-28,lpg,1950,NOC historical seed
2025-08-28,petrol,210,NOC historical seed
2025-08-29,diesel,208,NOC historical seed
2025-08-29,kerosene,185,NOC historical seed
2025-08-29,lpg,1950,NOC historical seed
2025-08-29,petrol,210,NOC historical seed
2025-08-30,diesel,208,NOC historical seed
2025-08-30,kerosene,185,NOC historical seed
2025-08-30,lpg,1950,NOC historical seed
2025-08-30,petrol,210,NOC historical seed
2025-08-31,diesel,208,NOC historical seed
2025-08-31,kerosene,185,NOC historical seed
2025-08-31,lpg,1950,NOC historical seed
2025-08-31,petrol,210,NOC historical seed
2025-09-01,diesel,208,NOC historical seed
2025-09-01,kerosene,185,NOC historical seed
2025-09-01,lpg,1950,NOC historical seed
2025-09-01,petrol,210,NOC historical seed
2025-09-02,diesel,208,NOC historical seed
2025-09-02,kerosene,185,NOC historical seed
2025-09-02,lpg,1950,NOC historical seed
2025-09-02,petrol,210,NOC historical seed
2025-09-03,diesel,208,NOC historical seed
2025-09-03,kerosene,185,NOC historical seed
2025-09-03,lpg,1950,NOC historical seed
2025-09-03,petrol,210,NOC historical seed
2025-09-04,diesel,208,NOC historical seed
2025-09-04,kerosene,185,NOC historical seed
2025-09-04,lpg,1950,NOC historical seed
2025-09-04,petrol,210,NOC historical seed
2025-09-05,diesel,208,NOC historical seed
2025-09-05,kerosene,185,NOC historical seed
2025-09-05,lpg,1950,NOC historical seed
2025-09-05,petrol,210,NOC historical seed
2025-09-06,diesel,208,NOC historical seed
2025-09-06,kerosene,185,NOC historical seed
2025-09-06,lpg,1950,NOC historical seed
2025-09-06,petrol,210,NOC historical seed
2025-09-07,diesel,208,NOC historical seed
2025-09-07,kerosene,185,NOC historical seed
2025-09-07,lpg,1950,NOC historical seed
2025-09-07,petrol,210,NOC historical seed
2025-09-08,diesel,208,NOC historical seed
2025-09-08,kerosene,185,NOC historical seed
2025-09-08,lpg,1950,NOC historical seed
2025-09-08,petrol,210,NOC historical seed
2025-09-09,diesel,208,NOC historical seed
2025-09-09,kerosene,185,NOC historical seed
2025-09-09,lpg,1950,NOC historical seed
2025-09-09,petrol,210,NOC historical seed
2025-09-10,diesel,208,NOC historical seed
2025-09-10,kerosene,185,NOC historical seed
2025-09-10,lpg,1950,NOC historical seed
2025-09-10,petrol,210,NOC historical seed
2025-09-11,diesel,208,NOC historical seed
2025-09-11,kerosene,185,NOC historical seed
2025-09-11,lpg,1950,NOC historical seed
2025-09-11,petrol,210,NOC historical seed
2025-09-12,diesel,208,NOC historical seed
2025-09-12,kerosene,185,NOC historical seed
2025-09-12,lpg,1950,NOC historical seed
2025-09-12,petrol,210,NOC historical seed
2025-09-13,diesel,208,NOC historical seed
2025-09-13,kerosene,185,NOC historical seed
2025-09-13,lpg,1950,NOC historical seed
2025-09-13,petrol,210,NOC historical seed
2025-09-14,diesel,208,NOC historical seed
2025-09-14,kerosene,185,NOC historical seed
2025-09-14,lpg,1950,NOC historical seed
2025-09-14,petrol,210,NOC historical seed
2025-09-15,diesel,208,NOC historical seed
2025-09-15,kerosene,185,NOC historical seed
2025-09-15,lpg,1950,NOC historical seed
2025-09-15,petrol,210,NOC historical seed
2025-09-16,diesel,208,NOC historical seed
2025-09-16,kerosene,185,NOC historical seed
2025-09-16,lpg,1950,NOC historical seed
2025-09-16,petrol,210,NOC historical seed
2025-09-17,diesel,208,NOC historical seed
2025-09-17,kerosene,185,NOC historical seed
2025-09-17,lpg,1950,NOC historical seed
2025-09-17,petrol,210,NOC historical seed
2025-09-18,diesel,208,NOC historical seed
2025-09-18,kerosene,185,NOC historical seed
2025-09-18,lpg,1950,NOC historical seed
2025-09-18,petrol,210,NOC historical seed
2025-09-19,diesel,208,NOC historical seed
2025-09-19,kerosene,185,NOC historical seed
2025-09-19,lpg,1950,NOC historical seed
2025-09-19,petrol,210,NOC historical seed
2025-09-20,diesel,208,NOC historical seed
2025-09-20,kerosene,185,NOC historical seed
2025-09-20,lpg,1950,NOC historical seed
2025-09-20,petrol,210,NOC historical seed
2025-09-21,diesel,208,NOC historical seed
2025-09-21,kerosene,185,NOC historical seed
2025-09-21,lpg,1950,NOC historical seed
2025-09-21,petrol,210,NOC historical seed
2025-09-22,diesel,208,NOC historical seed
2025-09-22,kerosene,185,NOC historical seed
2025-09-22,lpg,1950,NOC historical seed
2025-09-22,petrol,210,NOC historical seed
2025-09-23,diesel,208,NOC historical seed
2025-09-23,kerosene,185,NOC historical seed
2025-09-23,lpg,1950,NOC historical seed
2025-09-23,petrol,210,NOC historical seed
2025-09-24,diesel,208,NOC historical seed
2025-09-24,kerosene,185,NOC historical seed
2025-09-24,lpg,1950,NOC historical seed
2025-09-24,petrol,210,NOC historical seed
2025-09-25,diesel,208,NOC historical seed
2025-09-25,kerosene,185,NOC historical seed
2025-09-25,lpg,1950,NOC historical seed
2025-09-25,petrol,210,NOC historical seed
2025-09-26,diesel,208,NOC historical seed
2025-09-26,kerosene,185,NOC historical seed
2025-09-26,lpg,1950,NOC historical seed
2025-09-26,petrol,210,NOC historical seed
2025-09-27,diesel,208,NOC historical seed
2025-09-27,kerosene,185,NOC historical seed
2025-09-27,lpg,1950,NOC historical seed
2025-09-27,petrol,210,NOC historical seed
2025-09-28,diesel,208,NOC historical seed
2025-09-28,kerosene,185,NOC historical seed
2025-09-28,lpg,1950,NOC historical seed
2025-09-28,petrol,210,NOC historical seed
2025-09-29,diesel,208,NOC historical seed
2025-09-29,kerosene,185,NOC historical seed
2025-09-29,lpg,1950,NOC historical seed
2025-09-29,petrol,210,NOC historical seed
2025-09-30,diesel,208,NOC historical seed
2025-09-30,kerosene,185,NOC historical seed
2025-09-30,lpg,1950,NOC historical seed
2025-09-30,petrol,210,NOC historical seed
2025-10-01,diesel,225,NOC historical seed
2025-10-01,kerosene,205,NOC historical seed
2025-10-01,lpg,2050,NOC historical seed
2025-10-01,petrol,217,NOC historical seed
2025-10-02,diesel,225,NOC historical seed
2025-10-02,kerosene,205,NOC historical seed
2025-10-02,lpg,2050,NOC historical seed
2025-10-02,petrol,217,NOC historical seed
2025-10-03,diesel,225,NOC historical seed
2025-10-03,kerosene,205,NOC historical seed
2025-10-03,lpg,2050,NOC historical seed
2025-10-03,petrol,217,NOC historical seed
2025-10-04,diesel,225,NOC historical seed
2025-10-04,kerosene,205,NOC historical seed
2025-10-04,lpg,2050,NOC historical seed
2025-10-04,petrol,217,NOC historical seed
2025-10-05,diesel,225,NOC historical seed
2025-10-05,kerosene,205,NOC historical seed
2025-10-05,lpg,2050,NOC historical seed
2025-10-05,petrol,217,NOC historical seed
2025-10-06,diesel,225,NOC historical seed
2025-10-06,kerosene,205,NOC historical seed
2025-10-06,lpg,2050,NOC historical seed
2025-10-06,petrol,217,NOC historical seed
2025-10-07,diesel,225,NOC historical seed
2025-10-07,kerosene,205,NOC historical seed
2025-10-07,lpg,2050,NOC historical seed
2025-10-07,petrol,217,NOC historical seed
2025-10-08,diesel,225,NOC historical seed
2025-10-08,kerosene,205,NOC historical seed
2025-10-08,lpg,2050,NOC historical seed
2025-10-08,petrol,217,NOC historical seed
2025-10-09,diesel,225,NOC historical seed
2025-10-09,kerosene,205,NOC historical seed
2025-10-09,lpg,2050,NOC historical seed
2025-10-09,petrol,217,NOC historical seed
2025-10-10,diesel,225,NOC historical seed
2025-10-10,kerosene,205,NOC historical seed
2025-10-10,lpg,2050,NOC historical seed
2025-10-10,petrol,217,NOC historical seed
2025-10-11,diesel,225,NOC historical seed
2025-10-11,kerosene,205,NOC historical seed
2025-10-11,lpg,2050,NOC historical seed
2025-10-11,petrol,217,NOC historical seed
2025-10-12,diesel,225,NOC historical seed
2025-10-12,kerosene,205,NOC historical seed
2025-10-12,lpg,2050,NOC historical seed
2025-10-12,petrol,217,NOC historical seed
2025-10-13,diesel,225,NOC historical seed
2025-10-13,kerosene,205,NOC historical seed
2025-10-13,lpg,2050,NOC historical seed
2025-10-13,petrol,217,NOC historical seed
2025-10-14,diesel,225,NOC historical seed
2025-10-14,kerosene,205,NOC historical seed
2025-10-14,lpg,2050,NOC historical seed
2025-10-14,petrol,217,NOC historical seed
2025-10-15,diesel,225,NOC historical seed
2025-10-15,kerosene,205,NOC historical seed
2025-10-15,lpg,2050,NOC historical seed
2025-10-15,petrol,217,NOC historical seed
2025-10-16,diesel,225,NOC historical seed
2025-10-16,kerosene,205,NOC historical seed
2025-10-16,lpg,2050,NOC historical seed
2025-10-16,petrol,217,NOC historical seed
2025-10-17,diesel,225,NOC historical seed
2025-10-17,kerosene,205,NOC historical seed
2025-10-17,lpg,2050,NOC historical seed
2025-10-17,petrol,217,NOC historical seed
2025-10-18,diesel,225,NOC historical seed
2025-10-18,kerosene,205,NOC historical seed
2025-10-18,lpg,2050,NOC historical seed
2025-10-18,petrol,217,NOC historical seed
2025-10-19,diesel,225,NOC historical seed
2025-10-19,kerosene,205,NOC historical seed
2025-10-19,lpg,2050,NOC historical seed
2025-10-19,petrol,217,NOC historical seed
2025-10-20,diesel,225,NOC historical seed
2025-10-20,kerosene,205,NOC historical seed
2025-10-20,lpg,2050,NOC historical seed
2025-10-20,petrol,217,NOC historical seed
2025-10-21,diesel,225,NOC historical seed
2025-10-21,kerosene,205,NOC historical seed
2025-10-21,lpg,2050,NOC historical seed
2025-10-21,petrol,217,NOC historical seed
2025-10-22,diesel,225,NOC historical seed
2025-10-22,kerosene,205,NOC historical seed
2025-10-22,lpg,2050,NOC historical seed
2025-10-22,petrol,217,NOC historical seed
2025-10-23,diesel,225,NOC historical seed
2025-10-23,kerosene,205,NOC historical seed
2025-10-23,lpg,2050,NOC historical seed
2025-10-23,petrol,217,NOC historical seed
2025-10-24,diesel,225,NOC historical seed
2025-10-24,kerosene,205,NOC historical seed
2025-10-24,lpg,2050,NOC historical seed
2025-10-24,petrol,217,NOC historical seed
2025-10-25,diesel,225,NOC historical seed
2025-10-25,kerosene,205,NOC historical seed
2025-10-25,lpg,2050,NOC historical seed
2025-10-25,petrol,217,NOC historical seed
2025-10-26,diesel,225,NOC historical seed
2025-10-26,kerosene,205,NOC historical seed
2025-10-26,lpg,2050,NOC historical seed
2025-10-26,petrol,217,NOC historical seed
2025-10-27,diesel,225,NOC historical seed
2025-10-27,kerosene,205,NOC historical seed
2025-10-27,lpg,2050,NOC historical seed
2025-10-27,petrol,217,NOC historical seed
2025-10-28,diesel,225,NOC historical seed
2025-10-28,kerosene,205,NOC historical seed
2025-10-28,lpg,2050,NOC historical seed
2025-10-28,petrol,217,NOC historical seed
2025-10-29,diesel,225,NOC historical seed
2025-10-29,kerosene,205,NOC historical seed
2025-10-29,lpg,2050,NOC historical seed
2025-10-29,petrol,217,NOC historical seed
2025-10-30,diesel,225,NOC historical seed
2025-10-30,kerosene,205,NOC historical seed
2025-10-30,lpg,2050,NOC historical seed
2025-10-30,petrol,217,NOC historical seed
2025-10-31,diesel,225,NOC historical seed
2025-10-31,kerosene,205,NOC historical seed
2025-10-31,lpg,2050,NOC historical seed
2025-10-31,petrol,217,NOC historical seed
2025-11-01,diesel,225,NOC historical seed
2025-11-01,kerosene,205,NOC historical seed
2025-11-01,lpg,2050,NOC historical seed
2025-11-01,petrol,217,NOC historical seed
2025-11-02,diesel,225,NOC historical seed
2025-11-02,kerosene,205,NOC historical seed
2025-11-02,lpg,2050,NOC historical seed
2025-11-02,petrol,217,NOC historical seed
2025-11-03,diesel,225,NOC historical seed
2025-11-03,kerosene,205,NOC historical seed
2025-11-03,lpg,2050,NOC historical seed
2025-11-03,petrol,217,NOC historical seed
2025-11-04,diesel,225,NOC historical seed
2025-11-04,kerosene,205,NOC historical seed
2025-11-04,lpg,2050,NOC historical seed
2025-11-04,petrol,217,NOC historical seed
2025-11-05,diesel,225,NOC historical seed
2025-11-05,kerosene,205,NOC historical seed
2025-11-05,lpg,2050,NOC historical seed
2025-11-05,petrol,217,NOC historical seed
2025-11-06,diesel,225,NOC historical seed
2025-11-06,kerosene,205,NOC historical seed
2025-11-06,lpg,2050,NOC historical seed
2025-11-06,petrol,217,NOC historical seed
2025-11-07,diesel,225,NOC historical seed
2025-11-07,kerosene,205,NOC historical seed
2025-11-07,lpg,2050,NOC historical seed
2025-11-07,petrol,217,NOC historical seed
2025-11-08,diesel,225,NOC historical seed
2025-11-08,kerosene,205,NOC historical seed
2025-11-08,lpg,2050,NOC historical seed
2025-11-08,petrol,217,NOC historical seed
2025-11-09,diesel,225,NOC historical seed
2025-11-09,kerosene,205,NOC historical seed
2025-11-09,lpg,2050,NOC historical seed
2025-11-09,petrol,217,NOC historical seed
2025-11-10,diesel,225,NOC historical seed
2025-11-10,kerosene,205,NOC historical seed
2025-11-10,lpg,2050,NOC historical seed
2025-11-10,petrol,217,NOC historical seed
2025-11-11,diesel,225,NOC historical seed
2025-11-11,kerosene,205,NOC historical seed
2025-11-11,lpg,2050,NOC historical seed
2025-11-11,petrol,217,NOC historical seed
2025-11-12,diesel,225,NOC historical seed
2025-11-12,kerosene,205,NOC historical seed
2025-11-12,lpg,2050,NOC historical seed
2025-11-12,petrol,217,NOC historical seed
2025-11-13,diesel,225,NOC historical seed
2025-11-13,kerosene,205,NOC historical seed
2025-11-13,lpg,2050,NOC historical seed
2025-11-13,petrol,217,NOC historical seed
2025-11-14,diesel,225,NOC historical seed
2025-11-14,kerosene,205,NOC historical seed
2025-11-14,lpg,2050,NOC historical seed
2025-11-14,petrol,217,NOC historical seed
2025-11-15,diesel,225,NOC historical seed
2025-11-15,kerosene,205,NOC historical seed
2025-11-15,lpg,2050,NOC historical seed
2025-11-15,petrol,217,NOC historical seed
2025-11-16,diesel,225,NOC historical seed
2025-11-16,kerosene,205,NOC historical seed
2025-11-16,lpg,2050,NOC historical seed
2025-11-16,petrol,217,NOC historical seed
2025-11-17,diesel,225,NOC historical seed
2025-11-17,kerosene,205,NOC historical seed
2025-11-17,lpg,2050,NOC historical seed
2025-11-17,petrol,217,NOC historical seed
2025-11-18,diesel,225,NOC historical seed
2025-11-18,kerosene,205,NOC historical seed
2025-11-18,lpg,2050,NOC historical seed
2025-11-18,petrol,217,NOC historical seed
2025-11-19,diesel,225,NOC historical seed
2025-11-19,kerosene,205,NOC historical seed
2025-11-19,lpg,2050,NOC historical seed
2025-11-19,petrol,217,NOC historical seed
2025-11-20,diesel,225,NOC historical seed
2025-11-20,kerosene,205,NOC historical seed
2025-11-20,lpg,2050,NOC historical seed
2025-11-20,petrol,217,NOC historical seed
2025-11-21,diesel,225,NOC historical seed
2025-11-21,kerosene,205,NOC historical seed
2025-11-21,lpg,2050,NOC historical seed
2025-11-21,petrol,217,NOC historical seed
2025-11-22,diesel,225,NOC historical seed
2025-11-22,kerosene,205,NOC historical seed
2025-11-22,lpg,2050,NOC historical seed
2025-11-22,petrol,217,NOC historical seed
2025-11-23,diesel,225,NOC historical seed
2025-11-23,kerosene,205,NOC historical seed
2025-11-23,lpg,2050,NOC historical seed
2025-11-23,petrol,217,NOC historical seed
2025-11-24,diesel,225,NOC historical seed
2025-11-24,kerosene,205,NOC historical seed
2025-11-24,lpg,2050,NOC historical seed
2025-11-24,petrol,217,NOC historical seed
2025-11-25,diesel,225,NOC historical seed
2025-11-25,kerosene,205,NOC historical seed
2025-11-25,lpg,2050,NOC historical seed
2025-11-25,petrol,217,NOC historical seed
2025-11-26,diesel,225,NOC historical seed
2025-11-26,kerosene,205,NOC historical seed
2025-11-26,lpg,2050,NOC historical seed
2025-11-26,petrol,217,NOC historical seed
2025-11-27,diesel,225,NOC historical seed
2025-11-27,kerosene,205,NOC historical seed
2025-11-27,lpg,2050,NOC historical seed
2025-11-27,petrol,217,NOC historical seed
2025-11-28,diesel,225,NOC historical seed
2025-11-28,kerosene,205,NOC historical seed
2025-11-28,lpg,2050,NOC historical seed
2025-11-28,petrol,217,NOC historical seed
2025-11-29,diesel,225,NOC historical seed
2025-11-29,kerosene,205,NOC historical seed
2025-11-29,lpg,2050,NOC historical seed
2025-11-29,petrol,217,NOC historical seed
2025-11-30,diesel,225,NOC historical seed
2025-11-30,kerosene,205,NOC historical seed
2025-11-30,lpg,2050,NOC historical seed
2025-11-30,petrol,217,NOC historical seed
2025-12-01,diesel,225,NOC historical seed
2025-12-01,kerosene,205,NOC historical seed
2025-12-01,lpg,2050,NOC historical seed
2025-12-01,petrol,217,NOC historical seed
2025-12-02,diesel,225,NOC historical seed
2025-12-02,kerosene,205,NOC historical seed
2025-12-02,lpg,2050,NOC historical seed
2025-12-02,petrol,217,NOC historical seed
2025-12-03,diesel,225,NOC historical seed
2025-12-03,kerosene,205,NOC historical seed
2025-12-03,lpg,2050,NOC historical seed
2025-12-03,petrol,217,NOC historical seed
2025-12-04,diesel,225,NOC historical seed
2025-12-04,kerosene,205,NOC historical seed
